chose_left,chose_right,reward_left,reward_right,choice,reward,reward_choice,subjID,chose_low,chose_high,onlyReward,blocks,contrast_difference,abs_condiff,rand_condiff,trial,q_reward,mu,newChose_left,newChose_right
1,0,1,0,0,1,1,192,0,1,0,12,0.0101735655095335,0.0101735655095335,-0.0165548404917103,1,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.073532432212869,0.073532432212869,0.0612302607615304,2,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0696505060194985,0.0696505060194985,-0.0564897589088228,3,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0896411428673095,0.0896411428673095,-0.0315355983923927,4,0,0,0,1
1,0,0,1,0,0,0,192,1,0,1,12,-0.0142463749598775,0.0142463749598775,-0.0169765606225758,5,0,0,1,0
1,0,1,0,0,1,1,192,0,1,0,12,0.0663872529258395,0.0663872529258395,0.0334721630801664,6,0,0,1,0
1,0,1,0,0,1,1,192,0,1,0,12,0.0162565989378265,0.0162565989378265,0.0319585122209747,7,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0572510132097065,0.0572510132097065,-0.0463585229438428,8,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0641867980657955,0.0641867980657955,0.0274364423551728,9,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0246716137084385,0.0246716137084385,0.0697798169365284,10,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0868700233705245,0.0868700233705245,0.0579581723560458,11,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0590233747697465,0.0590233747697465,0.0355974771694944,12,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0982090867094075,0.0982090867094075,0.0545217030080841,13,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0937268195900695,0.0937268195900695,0.0774889474659911,14,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0799459833557965,0.0799459833557965,-0.0625876736597482,15,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0688641241251305,0.0688641241251305,-0.0734731097827789,16,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.00846200691116453,0.00846200691116453,0.0449649849592318,17,0,0,1,0
1,0,1,0,0,1,1,192,0,1,0,12,0.0675215955252975,0.0675215955252975,0.0582852271111075,18,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0639814310589275,0.0639814310589275,-0.0646902044340527,19,0,0,0,1
0,1,0,1,1,1,1,192,0,1,1,12,-0.0789025416320925,0.0789025416320925,0.0650614529469139,20,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0207242652414835,0.0207242652414835,0.0263167118452692,21,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0861503466739635,0.0861503466739635,-0.0475742020284487,22,0,0,0,1
1,0,1,0,0,1,1,192,0,1,0,12,0.0412496983947145,0.0412496983947145,-0.0310562139349085,23,0,0,1,0
0,1,0,1,1,1,1,192,0,1,1,12,-0.0442114142591245,0.0442114142591245,0.0555485011867109,24,0,0,0,1
NaN,NaN,NaN,NaN,1,0,0,192,0,1,0,12,NaN,NaN,-0.0366903307563067,25,NaN,NaN,NaN,NaN
1,0,1,0,0,1,1,198,1,0,0,1,-0.0454218392704395,0.0454218392704395,0.0653455978498825,1,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.068624898710824,0.068624898710824,0.0493002000205374,2,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,1,-0.0192500124368895,0.0192500124368895,0.0731295861780529,3,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,1,-0.0213562410198355,0.0213562410198355,-0.0758375586550224,4,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.0412190846369215,0.0412190846369215,-0.0716961769064812,5,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,1,-0.00426094132682048,0.00426094132682048,0.00917848581785857,6,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,1,-0.0649449018210125,0.0649449018210125,-0.0710425910559957,7,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,1,-0.0522940416567535,0.0522940416567535,-0.0450057163197559,8,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.0666553799642225,0.0666553799642225,0.0213217682747595,9,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.0488852343359805,0.0488852343359805,0.00416800023533016,10,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,1,-0.0895041207311725,0.0895041207311725,-0.0583157966643271,11,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,1,-0.0827513632026595,0.0827513632026595,0.0757129998000172,12,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,1,-0.046416750557035,0.046416750557035,-0.0557899546152433,13,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.0576132680510435,0.0576132680510435,0.0711593393717109,14,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,1,-0.0100568057939925,0.0100568057939925,-0.0721260643828612,15,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.0562625157276305,0.0562625157276305,-0.018055911498938,16,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.00312459998360751,0.00312459998360751,0.0760245878181177,17,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.0777722634809955,0.0777722634809955,0.0708223975040215,18,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,1,-0.0729993996224795,0.0729993996224795,-0.055093056979609,19,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.0655269640367415,0.0655269640367415,-0.0712525611742541,20,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.0132076712062225,0.0132076712062225,0.0778275370355862,21,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,1,0.0597749724733865,0.0597749724733865,-0.0344843562493437,22,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,1,-0.0321177592008175,0.0321177592008175,-0.0758760394813611,23,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,1,0.0591649727763405,0.0591649727763405,-0.0653751977867321,24,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,1,-0.00941754740977849,0.00941754740977849,-0.0314024421379667,25,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,2,0.41652410951053,0.41652410951053,0.052562175993359,1,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,2,0.384116948299914,0.384116948299914,-0.0252154143290439,2,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.362348066388186,0.362348066388186,0.0325560107474564,3,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.390817616847027,0.390817616847027,0.0640301022428309,4,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,2,-0.407062639018385,0.407062639018385,-0.0557272555906251,5,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.36762695502063,0.36762695502063,0.0793630039959771,6,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.410323117424211,0.410323117424211,0.0361587602802927,7,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,2,0.448372646579809,0.448372646579809,0.0713968363405262,8,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.440204041854948,0.440204041854948,-0.0627660990665888,9,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,2,-0.362732157221543,0.362732157221543,-0.00944919295818833,10,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.397986587727091,0.397986587727091,-0.0746254628938283,11,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,2,0.426151053947557,0.426151053947557,0.0292739208204741,12,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,2,0.407786359440915,0.407786359440915,-0.00785193755591479,13,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.375659263910463,0.375659263910463,0.0192346133232714,14,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,2,0.385603159224748,0.385603159224748,0.0189705754148599,15,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,2,0.363414189556442,0.363414189556442,0.0545590053862277,16,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.358361130025205,0.358361130025205,0.0208191314945387,17,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,2,-0.410562185373601,0.410562185373601,0.0372479345036878,18,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.443958884426166,0.443958884426166,-0.0294779442195334,19,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,2,-0.356756276135016,0.356756276135016,0.00844227662016747,20,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.354447699588131,0.354447699588131,0.0554158260699448,21,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,2,-0.399297888385857,0.399297888385857,-0.0373916428544527,22,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,2,-0.43569847726283,0.43569847726283,0.0760705684262787,23,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,2,-0.367916995685437,0.367916995685437,0.0511027414109141,24,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,2,0.418574683051007,0.418574683051007,-0.0757596603626343,25,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,3,-0.00665552775679951,0.00665552775679951,0.0233941855822901,1,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,3,0.0270698991525065,0.0270698991525065,-0.0632848543085277,2,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,3,0.0160063566296255,0.0160063566296255,-0.0566215281160123,3,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,3,-0.00601419670568551,0.00601419670568551,0.00833041253412352,4,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,3,0.0698490430927085,0.0698490430927085,0.0782111544782564,5,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,3,-0.0879066185677575,0.0879066185677575,0.0417637927013425,6,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,3,0.066814971304537,0.066814971304537,0.0606713738954126,7,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,3,-0.0953113350088185,0.0953113350088185,0.0575501156901303,8,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,3,0.0243333887891695,0.0243333887891695,-0.0689263481587365,9,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,3,-0.039496366276522,0.039496366276522,0.0603645136757477,10,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,3,0.0876679690916365,0.0876679690916365,-0.00739865636429583,11,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,3,-0.0059834058332455,0.0059834058332455,0.0566982226850333,12,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,3,0.0134974741517225,0.0134974741517225,0.0184995851331305,13,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,3,0.0572165399953555,0.0572165399953555,-0.04365506365343,14,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,3,-0.000961908069967488,0.000961908069967488,-0.0394889300491108,15,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,3,-0.0101728732687035,0.0101728732687035,0.0433320654503426,16,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,3,0.0125973489257845,0.0125973489257845,0.0106522264591507,17,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,3,0.0395190671496515,0.0395190671496515,0.00962369364898848,18,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,3,0.0206567102092415,0.0206567102092415,0.0530709274287808,19,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,3,-0.0522738876605725,0.0522738876605725,-0.0268634124078223,20,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,3,-0.0207657156323075,0.0207657156323075,-0.0739009214673153,21,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,3,-0.00184888486997251,0.00184888486997251,0.0617111831635182,22,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,3,-0.0868390552634795,0.0868390552634795,0.0504822648295975,23,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,3,-0.0781907924854835,0.0781907924854835,0.045623125072258,24,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,3,0.0205519008141775,0.0205519008141775,-0.0209115733075031,25,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.428860962528041,0.428860962528041,0.0171243216378018,1,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,4,-0.44598298451102,0.44598298451102,0.00321054641018126,2,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,4,0.434148920548877,0.434148920548877,-0.0536723096304638,3,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,4,-0.358967003777742,0.358967003777742,-0.00843445613988988,4,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,4,-0.420812351030916,0.420812351030916,-0.0631694009797063,5,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,4,-0.352691968034091,0.352691968034091,0.0569033230326473,6,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,4,0.401918783378374,0.401918783378374,-0.0532112502556662,7,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.448666673963585,0.448666673963585,-0.0655487667420114,8,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,4,0.365779606257663,0.365779606257663,0.0126362051286134,9,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.386160356196527,0.386160356196527,-0.00589961108462375,10,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,4,-0.424455318340264,0.424455318340264,-0.0173055813351793,11,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,4,-0.443532800047127,0.443532800047127,0.0313504877506454,12,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,4,-0.43023838128807,0.43023838128807,-0.0267874940121171,13,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.35847876962832,0.35847876962832,0.0128991397828215,14,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.384927087942856,0.384927087942856,0.0332423982323028,15,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.36422931443376,0.36422931443376,-0.030218738802558,16,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,4,-0.355646699082014,0.355646699082014,0.0352529637019137,17,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,4,-0.35787596412989,0.35787596412989,-0.0372669012889022,18,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,4,0.440012323679455,0.440012323679455,-0.00667086999449165,19,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.391107635410364,0.391107635410364,-0.0555158433253721,20,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,4,0.381722246036053,0.381722246036053,0.0715460212387965,21,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,4,0.422570508802688,0.422570508802688,-0.00786806842645581,22,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,4,-0.371515797073938,0.371515797073938,-0.0449462255774181,23,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,4,-0.389530898077356,0.389530898077356,0.0504284481752387,24,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,4,-0.390448262840559,0.390448262840559,0.0506211298685234,25,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,5,-0.406954596174186,0.406954596174186,-0.068154739510279,1,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,5,0.398216718048096,0.398216718048096,-0.0317052473626433,2,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,5,-0.365011968612685,0.365011968612685,-0.0497157475050857,3,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,5,0.366855174761608,0.366855174761608,0.0195834622152778,4,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,5,-0.406313042464692,0.406313042464692,-0.0319743361846149,5,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,5,-0.431349999676093,0.431349999676093,0.0379425981653594,6,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,5,-0.3985779790304,0.3985779790304,-0.054811554296183,7,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,5,0.39354089216417,0.39354089216417,0.0423599221731283,8,0,0,1,0
0,1,1,0,1,0,0,198,0,1,0,5,-0.394440779165662,0.394440779165662,-0.0481192023054472,9,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,5,0.438671358853487,0.438671358853487,-0.0297719087534748,10,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,5,-0.420574019497092,0.420574019497092,-0.0155628990755368,11,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,5,-0.448013631406018,0.448013631406018,-0.00153636569944951,12,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,5,-0.359359125499925,0.359359125499925,-0.020983067389562,13,0,0,0,1
1,0,0,1,0,0,0,198,0,1,1,5,0.368632897859169,0.368632897859169,0.0386768758571001,14,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,5,-0.381370313091541,0.381370313091541,-0.0683147985031066,15,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,5,0.43202957296685,0.43202957296685,0.0360520807763745,16,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,5,0.412503586630491,0.412503586630491,0.0413166166364422,17,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,5,0.41671844549421,0.41671844549421,0.0585786882010137,18,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,5,0.402629083974939,0.402629083974939,0.03545959458573,19,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,5,0.357964554060497,0.357964554060497,0.0597097178706745,20,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,5,0.407397127161465,0.407397127161465,0.0565922562353988,21,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,5,0.4047600875982,0.4047600875982,-0.0633253086686733,22,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,5,0.364945343356113,0.364945343356113,-0.0187065166542705,23,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,5,-0.404233337972812,0.404233337972812,0.0726847709524859,24,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,5,-0.362862763377928,0.362862763377928,-0.0440791458240617,25,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,6,-0.0699327457442005,0.0699327457442005,0.00701147932701267,1,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,6,0.0194473064520825,0.0194473064520825,-0.0388435547685946,2,0,0,1,0
1,0,0,1,0,0,0,198,0,1,1,6,0.0967250650133105,0.0967250650133105,0.0718900738740147,3,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,6,-0.0540239488749645,0.0540239488749645,-0.0309304125120358,4,0,0,0,1
0,1,1,0,1,0,0,198,0,1,0,6,-0.0439086669257185,0.0439086669257185,0.0249758821578968,5,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,6,-0.0432152936488305,0.0432152936488305,-0.0599838147049868,6,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,6,-0.0291673341965155,0.0291673341965155,-0.0294273946776637,7,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,6,-0.0251943158200015,0.0251943158200015,-0.0637551389568797,8,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,6,0.0455198585207905,0.0455198585207905,-0.0221201565334903,9,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,6,0.0917616507937355,0.0917616507937355,-0.0339742011618533,10,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,6,0.0409532537159535,0.0409532537159535,-0.0686656189478114,11,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,6,0.0993162093684835,0.0993162093684835,0.0609215542123672,12,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,6,-0.0709373252207955,0.0709373252207955,-0.055499068602892,13,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,6,-0.0973111427048625,0.0973111427048625,0.0295640819232825,14,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,6,0.0645084966732205,0.0645084966732205,-0.0624585099563241,15,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,6,0.0654244305905635,0.0654244305905635,-0.00421049736121644,16,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,6,-0.0621095969037725,0.0621095969037725,-0.0632450317053661,17,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,6,0.0894865528954815,0.0894865528954815,0.048635156488918,18,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,6,-0.0994772134005095,0.0994772134005095,-0.0331946108396329,19,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,6,0.0221465928922005,0.0221465928922005,0.0258349443399788,20,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,6,0.0678474852975305,0.0678474852975305,0.0689619103017238,21,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,6,-0.0539303794064605,0.0539303794064605,0.0459965566370794,22,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,6,-0.0455126723630965,0.0455126723630965,-0.0351945311733081,23,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,6,0.0318207822730195,0.0318207822730195,-0.0149960000096278,24,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,6,0.0234437095959475,0.0234437095959475,-0.0137822754384749,25,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,7,0.0692174320487765,0.0692174320487765,-0.0514005896684143,1,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,7,0.0835433531160225,0.0835433531160225,0.0570707423790815,2,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,7,0.0141649872384205,0.0141649872384205,0.0752444114698381,3,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,7,-0.0510150247727545,0.0510150247727545,-0.0782294596510208,4,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,7,0.00184063155093953,0.00184063155093953,-0.0643743974545297,5,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,7,-0.0138030928802095,0.0138030928802095,-0.0594985412669729,6,0,0,1,0
0,1,0,1,1,1,1,198,1,0,1,7,0.088610282297948,0.088610282297948,-0.0366624031682119,7,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,7,0.0978595706154945,0.0978595706154945,-0.014380042712028,8,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,7,-0.0616229596350715,0.0616229596350715,0.0453856816486456,9,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,7,-0.0798595944789655,0.0798595944789655,0.0504845763356447,10,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,7,0.0941207364789405,0.0941207364789405,0.0251841050232225,11,0,0,0,1
1,0,1,0,0,1,1,198,1,0,0,7,-0.0432995400226735,0.0432995400226735,0.0557339640885823,12,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,7,0.00502570183167952,0.00502570183167952,0.0461279448485041,13,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,7,-0.00639298621816348,0.00639298621816348,-0.0567829420515823,14,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,7,-0.0954078923563625,0.0954078923563625,0.00604710939438,15,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,7,-0.0944238672896765,0.0944238672896765,0.051938052662537,16,0,0,1,0
1,0,1,0,0,1,1,198,1,0,0,7,-0.06232964517976,0.06232964517976,0.0415804533835817,17,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,7,0.0163660202081575,0.0163660202081575,0.0650220673420237,18,0,0,0,1
0,1,1,0,1,0,0,198,1,0,0,7,0.00859318030030248,0.00859318030030248,0.0648520494090062,19,0,0,0,1
0,1,0,1,1,1,1,198,1,0,1,7,0.037909012899668,0.037909012899668,-0.0649989513118847,20,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,7,-0.00314200506412748,0.00314200506412748,-0.0357029204282624,21,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,7,0.0242170294292495,0.0242170294292495,0.0599613948733221,22,0,0,0,1
1,0,0,1,0,0,0,198,1,0,1,7,-0.0167024478680995,0.0167024478680995,-0.074412896829137,23,0,0,1,0
1,0,0,1,0,0,0,198,1,0,1,7,-0.0486210177061455,0.0486210177061455,0.049539348184321,24,0,0,1,0
0,1,1,0,1,0,0,198,1,0,0,7,0.00383429826960752,0.00383429826960752,-0.0693522729794913,25,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0733646838308915,0.0733646838308915,-0.040166015542818,1,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,8,0.0542923124365375,0.0542923124365375,-0.00954493128559482,2,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,8,0.0797406552853375,0.0797406552853375,-0.0195995770962449,3,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0583344200411375,0.0583344200411375,-0.0720571192306391,4,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,8,-0.0729053748844695,0.0729053748844695,0.0481461401712143,5,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0622407637833495,0.0622407637833495,-0.0711014388819139,6,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,8,0.0197775233849205,0.0197775233849205,-0.0751124411748837,7,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0411243530311205,0.0411243530311205,0.0309978067455856,8,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,8,-0.0616512087075915,0.0616512087075915,0.057037192364638,9,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,8,-0.097463262690327,0.097463262690327,0.0209437840069123,10,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0850450723383195,0.0850450723383195,0.0492407415811081,11,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0591394935117235,0.0591394935117235,0.0696538448351237,12,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,8,-0.0761950903634175,0.0761950903634175,-0.0652828657351258,13,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0863696639166945,0.0863696639166945,0.00102308631148591,14,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0995693340457845,0.0995693340457845,0.0568131787307184,15,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0235426530368405,0.0235426530368405,-0.0116895687444305,16,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,8,0.0870975600392825,0.0870975600392825,-0.0581670372192953,17,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0305660089716895,0.0305660089716895,-0.0629207101469089,18,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0254605791571385,0.0254605791571385,0.0311671068124886,19,0,0,1,0
1,0,1,0,0,1,1,198,0,1,0,8,0.00802885165324749,0.00802885165324749,0.0386306978668985,20,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.0250921855499325,0.0250921855499325,0.0754832562105226,21,0,0,0,1
0,1,0,1,1,1,1,198,0,1,1,8,-0.0739225636447245,0.0739225636447245,0.0233294159480264,22,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0564234426915125,0.0564234426915125,-0.0142446777520042,23,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,8,-0.024487732910279,0.024487732910279,-0.0623450579455321,24,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,8,0.0749986878947495,0.0749986878947495,-0.0406423350390813,25,0,0,1,0
0,1,0,1,1,1,1,198,0,1,1,9,-0.0712375833732415,0.0712375833732415,-0.0374067831493,1,0,0,0,1
1,0,1,0,0,1,1,198,0,1,0,9,0.0674852847094775,0.0674852847094775,0.0513149509649162,2,0,0,1,0
